<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20190108;174000;191.2400000;191.4300000;191.1900000;191.2700000;381180
SBER;5;20190108;174500;191.2000000;191.2900000;191.0600000;191.0600000;588410
SBER;5;20190108;175000;191.0800000;191.2000000;190.7500000;190.9000000;1106980
SBER;5;20190108;175500;190.9300000;191.2900000;190.7400000;191.1000000;772560
SBER;5;20190108;180000;191.0800000;191.1600000;190.8500000;190.9400000;396400
SBER;5;20190108;180500;190.9300000;191.0000000;190.4500000;190.8700000;1231060
SBER;5;20190108;181000;190.8400000;190.8700000;190.6500000;190.7400000;283200
SBER;5;20190108;181500;190.7400000;190.7500000;190.3800000;190.4200000;959770
SBER;5;20190108;182000;190.4300000;190.8200000;190.3700000;190.8200000;605610
SBER;5;20190108;182500;190.8000000;191.2600000;190.7500000;191.0900000;468900
SBER;5;20190108;183000;191.0900000;191.3800000;191.0900000;191.2300000;688860
SBER;5;20190108;183500;191.2500000;191.2500000;190.9300000;190.9500000;276310
SBER;5;20190108;184000;190.9900000;191.0900000;190.8000000;190.8800000;1076150
SBER;5;20190108;185000;191.2400000;191.2400000;191.2400000;191.2400000;1183470
SBER;5;20190109;100500;192.7100000;192.9300000;192.2200000;192.4500000;1387580
SBER;5;20190109;101000;192.4900000;192.5000000;192.2500000;192.3100000;676220
SBER;5;20190109;101500;192.3000000;192.4800000;192.2000000;192.4300000;215850
SBER;5;20190109;102000;192.4500000;192.7500000;192.4100000;192.7300000;493510
SBER;5;20190109;102500;192.7200000;192.8000000;192.3700000;192.5700000;401140
SBER;5;20190109;103000;192.5700000;192.5800000;192.1800000;192.2300000;398080
SBER;5;20190109;103500;192.2200000;192.5600000;192.1000000;192.5400000;307900
SBER;5;20190109;104000;192.5000000;192.6000000;192.4000000;192.4600000;140910
SBER;5;20190109;104500;192.4100000;192.6400000;192.3100000;192.5200000;170360
SBER;5;20190109;105000;192.5000000;192.8000000;192.4500000;192.7200000;590540
SBER;5;20190109;105500;192.7400000;193.1000000;192.5900000;193.0000000;1516180
SBER;5;20190109;110000;193.0200000;193.4400000;192.8100000;193.2800000;1227350
SBER;5;20190109;110500;193.2900000;193.7500000;193.1200000;193.5900000;1866220
SBER;5;20190109;111000;193.5800000;193.6300000;193.1800000;193.4100000;584980
SBER;5;20190109;111500;193.4100000;193.7300000;193.3200000;193.5600000;733840
SBER;5;20190109;112000;193.5600000;193.8000000;193.3500000;193.4200000;451640
SBER;5;20190109;112500;193.4200000;193.5300000;193.1300000;193.3400000;652240
SBER;5;20190109;113000;193.2500000;193.4800000;193.1200000;193.4000000;264640
SBER;5;20190109;113500;193.4200000;193.4800000;193.1600000;193.1900000;333330
SBER;5;20190109;114000;193.2700000;193.3900000;193.1200000;193.3100000;360990
SBER;5;20190109;114500;193.3300000;193.7400000;193.3200000;193.5900000;938670
SBER;5;20190109;115000;193.5900000;194.0400000;193.5100000;193.8900000;1613080
SBER;5;20190109;115500;193.8900000;194.2000000;193.8500000;194.0000000;992080
SBER;5;20190109;120000;194.0100000;194.2000000;193.9100000;194.1700000;610750
SBER;5;20190109;120500;194.1600000;194.2200000;193.8000000;193.8600000;598890
SBER;5;20190109;121000;193.8600000;194.0600000;193.8000000;194.0500000;229130
SBER;5;20190109;121500;194.0400000;194.0900000;193.7500000;193.8600000;324340
