<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20190104;122000;157.7500000;157.8000000;157.5400000;157.5700000;55380
GAZP;5;20190104;122500;157.5600000;157.8700000;157.4800000;157.7600000;177240
GAZP;5;20190104;123000;157.8000000;157.8000000;157.6000000;157.6900000;30590
GAZP;5;20190104;123500;157.6900000;157.7100000;157.5900000;157.6200000;18860
GAZP;5;20190104;124000;157.6400000;157.7500000;157.5700000;157.7000000;26820
GAZP;5;20190104;124500;157.7100000;157.8600000;157.6700000;157.8100000;109930
GAZP;5;20190104;125000;157.7900000;157.8500000;157.7100000;157.7500000;33000
GAZP;5;20190104;125500;157.7500000;157.8000000;157.6400000;157.6400000;24950
GAZP;5;20190104;130000;157.6600000;157.7800000;157.6500000;157.7000000;17460
GAZP;5;20190104;130500;157.6900000;157.7800000;157.5700000;157.6600000;54940
GAZP;5;20190104;131000;157.6700000;157.7000000;157.5700000;157.5800000;28780
GAZP;5;20190104;131500;157.5900000;157.8100000;157.5900000;157.7400000;43470
GAZP;5;20190104;132000;157.8100000;157.8100000;157.7100000;157.7700000;53450
GAZP;5;20190104;132500;157.8000000;157.8000000;157.6400000;157.6400000;24910
GAZP;5;20190104;133000;157.6900000;157.8100000;157.5900000;157.5900000;50910
GAZP;5;20190104;133500;157.6000000;157.7600000;157.5200000;157.5300000;62800
GAZP;5;20190104;134000;157.5200000;157.6300000;157.5000000;157.6300000;60290
GAZP;5;20190104;134500;157.6200000;157.6200000;157.5000000;157.5500000;35330
GAZP;5;20190104;135000;157.5800000;157.6400000;157.5000000;157.6400000;15400
GAZP;5;20190104;135500;157.6100000;157.6400000;157.5200000;157.5400000;27960
GAZP;5;20190104;140000;157.6100000;157.6700000;157.5000000;157.6300000;16510
GAZP;5;20190104;140500;157.5900000;157.7100000;157.5700000;157.6500000;30260
GAZP;5;20190104;141000;157.6500000;157.8000000;157.6100000;157.7200000;40140
